<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GAZP,5,20200921,2055,176.7500000,176.7500000,176.7000000,176.7100000,16410
GAZP,5,20200921,2100,176.7400000,176.7600000,176.7100000,176.7500000,5760
GAZP,5,20200921,2105,176.7500000,176.7500000,176.6500000,176.6900000,63100
GAZP,5,20200921,2110,176.6800000,176.7000000,176.5200000,176.6000000,15780
GAZP,5,20200921,2115,176.6000000,176.6600000,176.5100000,176.5400000,22760
GAZP,5,20200921,2120,176.6100000,176.6500000,176.5400000,176.6400000,6950
GAZP,5,20200921,2125,176.6500000,176.6800000,176.5800000,176.6400000,21730
GAZP,5,20200921,2130,176.6500000,176.6500000,176.5600000,176.6200000,16980
GAZP,5,20200921,2135,176.6200000,176.6200000,176.5200000,176.6000000,20330
GAZP,5,20200921,2140,176.6000000,176.6600000,176.5300000,176.6000000,14150
GAZP,5,20200921,2145,176.5900000,176.6000000,176.5000000,176.5800000,23440
GAZP,5,20200921,2150,176.5800000,176.6500000,176.5500000,176.6500000,18300
GAZP,5,20200921,2155,176.6400000,176.6700000,176.5500000,176.6700000,16330
GAZP,5,20200921,2200,176.6700000,176.7500000,176.6000000,176.7500000,25230
GAZP,5,20200921,2205,176.7400000,176.8300000,176.6900000,176.8300000,121530
GAZP,5,20200921,2210,176.8300000,176.9300000,176.8000000,176.8800000,59160
GAZP,5,20200921,2215,176.8900000,176.9700000,176.8100000,176.9000000,55430
GAZP,5,20200921,2220,176.9000000,177.0700000,176.9000000,177.0500000,71930
GAZP,5,20200921,2225,177.0500000,177.2400000,177.0000000,177.2000000,102640
GAZP,5,20200921,2230,177.2100000,177.2400000,177.0800000,177.1300000,33300
GAZP,5,20200921,2235,177.1300000,177.3000000,177.1200000,177.2900000,29190
GAZP,5,20200921,2240,177.2500000,177.2900000,177.2300000,177.2600000,41850
GAZP,5,20200921,2245,177.2500000,177.2900000,177.0800000,177.1500000,22440
GAZP,5,20200921,2250,177.1500000,177.2400000,177.0700000,177.2400000,9520
GAZP,5,20200921,2255,177.2300000,177.2500000,177.1700000,177.2500000,20470
GAZP,5,20200921,2300,177.2400000,177.2900000,177.1900000,177.2800000,29390
GAZP,5,20200921,2305,177.2700000,177.2900000,177.2700000,177.2800000,25080
GAZP,5,20200921,2310,177.2800000,177.2900000,177.2600000,177.2900000,8380
GAZP,5,20200921,2315,177.2900000,177.2900000,177.2100000,177.2500000,9580
GAZP,5,20200921,2320,177.2300000,177.2900000,177.2300000,177.2900000,6150
GAZP,5,20200921,2325,177.2900000,177.2900000,177.2500000,177.2900000,9880
GAZP,5,20200921,2330,177.2500000,177.2900000,177.1500000,177.2500000,22030
GAZP,5,20200921,2335,177.2000000,177.2400000,177.1400000,177.1700000,16510
GAZP,5,20200921,2340,177.1500000,177.2600000,177.1500000,177.2600000,26550
GAZP,5,20200921,2345,177.2600000,177.2900000,177.1600000,177.1700000,54190
GAZP,5,20200922,1000,176.5800000,177.0900000,176.4200000,176.9500000,392130
GAZP,5,20200922,1005,176.9400000,177.6600000,176.9100000,177.6100000,835010
GAZP,5,20200922,1010,177.6100000,178.2000000,177.4600000,177.7800000,807370
GAZP,5,20200922,1015,177.7100000,178.1000000,177.0000000,177.1000000,763410
GAZP,5,20200922,1020,177.0500000,177.4600000,176.8900000,177.2500000,252880
GAZP,5,20200922,1025,177.2500000,177.3200000,176.9300000,177.2900000,121270
GAZP,5,20200922,1030,177.2500000,177.5000000,176.8800000,176.9600000,142320
GAZP,5,20200922,1035,176.9200000,176.9400000,176.6500000,176.7800000,138430
GAZP,5,20200922,1040,176.7000000,177.1800000,176.7000000,177.0000000,112440
GAZP,5,20200922,1045,177.0300000,177.3500000,176.8400000,177.3300000,124320
GAZP,5,20200922,1050,177.3300000,177.6700000,177.1400000,177.5700000,182370
GAZP,5,20200922,1055,177.5900000,177.8900000,177.3700000,177.4800000,398630
GAZP,5,20200922,1100,177.4500000,178.1300000,177.4000000,178.1300000,775190
GAZP,5,20200922,1105,178.1300000,178.6900000,178.1000000,178.5700000,795560
GAZP,5,20200922,1110,178.6000000,178.8700000,178.3000000,178.7200000,595360
GAZP,5,20200922,1115,178.7100000,179.1500000,178.6700000,178.7700000,766480
GAZP,5,20200922,1120,178.7500000,178.8000000,178.3800000,178.3900000,297320
GAZP,5,20200922,1125,178.3900000,178.5600000,178.2000000,178.4900000,222880
GAZP,5,20200922,1130,178.4900000,178.9700000,178.4200000,178.9300000,343240
GAZP,5,20200922,1135,178.9300000,179.4500000,178.7800000,179.3100000,993360
GAZP,5,20200922,1140,179.3100000,180.9000000,179.3100000,180.5000000,2781530
GAZP,5,20200922,1145,180.4600000,180.5400000,180.0900000,180.2600000,538830
GAZP,5,20200922,1150,180.2600000,180.4400000,179.7500000,179.8500000,741960
GAZP,5,20200922,1155,179.8000000,180.3000000,179.7800000,180.0400000,895760
GAZP,5,20200922,1200,180.0600000,180.0800000,179.5200000,179.7800000,529190
GAZP,5,20200922,1205,179.7500000,179.9000000,179.7000000,179.8100000,176800
GAZP,5,20200922,1210,179.8100000,180.6500000,179.7900000,180.3400000,1058050
GAZP,5,20200922,1215,180.3400000,180.6100000,179.9500000,180.0700000,265800
GAZP,5,20200922,1220,180.0900000,180.2000000,179.8100000,180.1400000,411490
GAZP,5,20200922,1225,180.1400000,180.1600000,179.6500000,179.6500000,250510
GAZP,5,20200922,1230,179.6900000,179.7600000,179.5000000,179.5200000,219460
GAZP,5,20200922,1235,179.5400000,179.7500000,179.5400000,179.6100000,71720
GAZP,5,20200922,1240,179.6000000,179.6000000,179.3900000,179.4300000,175260
GAZP,5,20200922,1245,179.4000000,179.4400000,179.1000000,179.1200000,212260
GAZP,5,20200922,1250,179.1200000,179.4000000,179.0800000,179.1200000,376940
GAZP,5,20200922,1255,179.1200000,179.2700000,179.0700000,179.2000000,269310
GAZP,5,20200922,1300,179.2000000,179.4800000,179.1200000,179.2900000,246410
GAZP,5,20200922,1305,179.2900000,179.3600000,179.0800000,179.1300000,126910
GAZP,5,20200922,1310,179.1100000,179.2700000,179.0100000,179.1400000,315610
GAZP,5,20200922,1315,179.1500000,179.3900000,179.1500000,179.3700000,61670
GAZP,5,20200922,1320,179.3700000,179.9200000,179.3700000,179.8000000,272720
GAZP,5,20200922,1325,179.8100000,180.0000000,179.8100000,179.8900000,231710
GAZP,5,20200922,1330,179.8900000,179.9100000,179.6900000,179.8300000,231430
GAZP,5,20200922,1335,179.8500000,180.1000000,179.7000000,179.7100000,514660
GAZP,5,20200922,1340,179.7400000,180.0400000,179.7400000,180.0400000,139580
GAZP,5,20200922,1345,180.0300000,180.0600000,179.6300000,179.6300000,176060
GAZP,5,20200922,1350,179.7000000,179.9500000,179.6300000,179.6700000,144380
GAZP,5,20200922,1355,179.6700000,179.8300000,179.5300000,179.5600000,418380
GAZP,5,20200922,1400,179.5600000,179.6100000,179.3500000,179.4500000,58640
GAZP,5,20200922,1405,179.4200000,179.9000000,179.4200000,179.7000000,124140
GAZP,5,20200922,1410,179.6900000,180.0000000,179.6800000,179.9000000,197250
GAZP,5,20200922,1415,179.9000000,180.0200000,179.7800000,179.9700000,320980
GAZP,5,20200922,1420,180.0000000,180.0600000,179.8600000,180.0600000,83550
GAZP,5,20200922,1425,180.0600000,180.1500000,179.9000000,180.0900000,404110
GAZP,5,20200922,1430,180.0900000,180.0900000,179.6400000,179.7300000,168270
GAZP,5,20200922,1435,179.7000000,179.7400000,179.5500000,179.6100000,75500
GAZP,5,20200922,1440,179.6500000,179.8000000,179.6000000,179.7000000,84140
GAZP,5,20200922,1445,179.7000000,179.7300000,179.5700000,179.6200000,67300
GAZP,5,20200922,1450,179.6300000,179.6900000,179.4100000,179.4900000,146300
GAZP,5,20200922,1455,179.4900000,179.6800000,179.4700000,179.5900000,111480
GAZP,5,20200922,1500,179.5800000,179.7600000,179.2900000,179.3900000,159510
GAZP,5,20200922,1505,179.3500000,179.4900000,179.2000000,179.4300000,190000
GAZP,5,20200922,1510,179.4400000,179.6400000,179.3800000,179.6400000,82470
GAZP,5,20200922,1515,179.6600000,179.8400000,179.4600000,179.4900000,314620
GAZP,5,20200922,1520,179.5400000,179.6800000,179.3800000,179.6800000,76730
GAZP,5,20200922,1525,179.6300000,180.0500000,179.6300000,180.0000000,213980
GAZP,5,20200922,1530,180.0100000,180.0800000,179.9500000,179.9600000,88360
GAZP,5,20200922,1535,179.9700000,180.0300000,179.8000000,179.9000000,82830
GAZP,5,20200922,1540,179.9000000,179.9500000,179.7500000,179.8100000,95670
GAZP,5,20200922,1545,179.8100000,179.8700000,179.6000000,179.7400000,92720
GAZP,5,20200922,1550,179.7400000,179.8900000,179.6200000,179.8800000,108790
GAZP,5,20200922,1555,179.8900000,179.9800000,179.7100000,179.7400000,66820
GAZP,5,20200922,1600,179.7900000,179.9400000,179.7400000,179.9100000,80710
GAZP,5,20200922,1605,179.9100000,180.0300000,179.8000000,179.9300000,176530
GAZP,5,20200922,1610,179.9300000,180.0500000,179.8500000,179.8600000,194250
GAZP,5,20200922,1615,179.8600000,179.9300000,179.7200000,179.8100000,81920
GAZP,5,20200922,1620,179.8100000,179.8700000,179.6900000,179.8500000,97610
GAZP,5,20200922,1625,179.8300000,180.0500000,179.7700000,179.9800000,200830
GAZP,5,20200922,1630,180.0000000,180.0500000,179.7300000,179.9400000,86910
GAZP,5,20200922,1635,179.9400000,180.0300000,179.8100000,179.9900000,97500
GAZP,5,20200922,1640,179.9900000,180.3700000,179.9700000,180.1100000,505740
GAZP,5,20200922,1645,180.1100000,180.1300000,179.8000000,179.8400000,170170
GAZP,5,20200922,1650,179.8100000,179.9000000,179.6400000,179.7000000,303560
GAZP,5,20200922,1655,179.7000000,179.8900000,179.6800000,179.8600000,147880
GAZP,5,20200922,1700,179.8600000,179.9400000,179.7600000,179.8900000,224360
GAZP,5,20200922,1705,179.8900000,180.2700000,179.8900000,180.1800000,162590
GAZP,5,20200922,1710,180.1800000,180.3000000,179.9600000,180.0900000,374820
GAZP,5,20200922,1715,180.0500000,180.2000000,180.0200000,180.0800000,88360
GAZP,5,20200922,1720,180.0900000,180.1000000,179.9700000,180.0000000,80260
GAZP,5,20200922,1725,180.0000000,180.2500000,180.0000000,180.2200000,147880
GAZP,5,20200922,1730,180.2100000,180.2500000,179.8300000,179.8500000,234070
GAZP,5,20200922,1735,179.8700000,179.9100000,179.6400000,179.6500000,371140
GAZP,5,20200922,1740,179.6500000,179.7400000,179.5000000,179.6200000,425190
GAZP,5,20200922,1745,179.5900000,179.6700000,179.5000000,179.5000000,311310
GAZP,5,20200922,1750,179.5000000,179.7900000,179.5000000,179.6100000,326490
GAZP,5,20200922,1755,179.5700000,179.6600000,179.0000000,179.2000000,987670
GAZP,5,20200922,1800,179.1300000,179.2600000,178.6900000,178.7200000,516710
GAZP,5,20200922,1805,178.7000000,178.7600000,178.2700000,178.6600000,513050
GAZP,5,20200922,1810,178.6700000,179.1700000,178.6600000,178.9800000,379140
GAZP,5,20200922,1815,178.9200000,179.1000000,178.8000000,178.9800000,204400
GAZP,5,20200922,1820,179.0000000,179.0700000,178.8200000,179.0400000,206450
GAZP,5,20200922,1825,179.0400000,179.1500000,178.9400000,179.1100000,453330
GAZP,5,20200922,1830,179.1100000,179.1700000,178.7500000,179.0200000,484390
GAZP,5,20200922,1835,179.0200000,179.0200000,178.7500000,178.8200000,585970
GAZP,5,20200922,1845,178.5000000,178.5000000,178.5000000,178.5000000,982580
GAZP,5,20200922,1900,178.6300000,178.6300000,178.6300000,178.6300000,15200
GAZP,5,20200922,1905,178.6300000,178.8200000,178.5800000,178.6600000,49640
GAZP,5,20200922,1910,178.6600000,178.9800000,178.6100000,178.8700000,86370
GAZP,5,20200922,1915,178.8700000,178.8700000,178.7200000,178.7900000,16650
GAZP,5,20200922,1920,178.7900000,178.8400000,178.6000000,178.6900000,25070
GAZP,5,20200922,1925,178.6900000,178.7000000,178.5500000,178.7000000,34540
GAZP,5,20200922,1930,178.7000000,178.7500000,178.5800000,178.6900000,12210
GAZP,5,20200922,1935,178.6800000,178.6800000,178.5700000,178.6500000,16530
GAZP,5,20200922,1940,178.6200000,178.6700000,178.5100000,178.5500000,72750
GAZP,5,20200922,1945,178.5200000,178.6200000,178.2600000,178.4700000,121230
GAZP,5,20200922,1950,178.5000000,178.6300000,178.3100000,178.4000000,31320
GAZP,5,20200922,1955,178.3100000,178.4100000,178.1100000,178.3900000,65640
GAZP,5,20200922,2000,178.2900000,178.4500000,178.2900000,178.4000000,9760
GAZP,5,20200922,2005,178.3900000,178.3900000,178.2600000,178.2900000,19190
GAZP,5,20200922,2010,178.3500000,178.3500000,178.1900000,178.3200000,28140
GAZP,5,20200922,2015,178.3200000,178.4400000,178.2500000,178.3700000,9350
GAZP,5,20200922,2020,178.4500000,178.4500000,178.2500000,178.2600000,32110
GAZP,5,20200922,2025,178.3400000,178.4900000,178.2800000,178.4500000,16130
GAZP,5,20200922,2030,178.4800000,178.6400000,178.4500000,178.6400000,35390
GAZP,5,20200922,2035,178.5500000,178.6500000,178.4700000,178.6100000,20450
GAZP,5,20200922,2040,178.5000000,178.6500000,178.4300000,178.5100000,41310
GAZP,5,20200922,2045,178.5100000,178.6900000,178.4500000,178.6900000,28770
GAZP,5,20200922,2050,178.6900000,178.7700000,178.5500000,178.7700000,40070
GAZP,5,20200922,2055,178.7700000,178.7900000,178.5800000,178.5800000,56960
GAZP,5,20200922,2100,178.6700000,178.8500000,178.5800000,178.8500000,19250
GAZP,5,20200922,2105,178.8500000,179.1200000,178.8400000,178.8800000,132180
GAZP,5,20200922,2110,178.8400000,178.9700000,178.7700000,178.8700000,52670
GAZP,5,20200922,2115,178.8100000,178.8900000,178.5900000,178.7900000,41660
GAZP,5,20200922,2120,178.7000000,178.8000000,178.6200000,178.6200000,38510
GAZP,5,20200922,2125,178.6300000,178.7900000,178.6300000,178.7700000,24600
GAZP,5,20200922,2130,178.7700000,178.7800000,178.6400000,178.7600000,18990
GAZP,5,20200922,2135,178.6800000,178.7600000,178.6100000,178.6300000,7500
GAZP,5,20200922,2140,178.6300000,178.7400000,178.5800000,178.6400000,26740
GAZP,5,20200922,2145,178.6400000,178.6900000,178.5800000,178.6000000,9250
GAZP,5,20200922,2150,178.5900000,178.6500000,178.5500000,178.5700000,27650
GAZP,5,20200922,2155,178.5700000,178.6900000,178.5100000,178.5900000,45640
GAZP,5,20200922,2200,178.6400000,178.6400000,178.5200000,178.5500000,17440
GAZP,5,20200922,2205,178.6100000,178.6900000,178.5500000,178.6900000,16080
GAZP,5,20200922,2210,178.6800000,178.6900000,178.5800000,178.6200000,7080
GAZP,5,20200922,2215,178.6200000,178.6800000,178.5800000,178.6000000,16180
GAZP,5,20200922,2220,178.6000000,178.7500000,178.6000000,178.6600000,12960
GAZP,5,20200922,2225,178.6600000,178.8400000,178.6600000,178.7700000,28550
GAZP,5,20200922,2230,178.7700000,178.8400000,178.7200000,178.7200000,15360
GAZP,5,20200922,2235,178.8000000,178.8700000,178.7300000,178.8700000,18890
GAZP,5,20200922,2240,178.8700000,178.9300000,178.8300000,178.8400000,8200
GAZP,5,20200922,2245,178.8300000,178.9100000,178.7900000,178.9000000,16220
GAZP,5,20200922,2250,178.8000000,178.8700000,178.6100000,178.6800000,20510
GAZP,5,20200922,2255,178.6800000,178.9000000,178.6700000,178.7600000,44890
GAZP,5,20200922,2300,178.7600000,178.9000000,178.7000000,178.8900000,19240
GAZP,5,20200922,2305,178.8800000,178.9200000,178.7900000,178.8800000,15390
GAZP,5,20200922,2310,178.8600000,178.8800000,178.7400000,178.7600000,30150
GAZP,5,20200922,2315,178.8200000,178.8500000,178.7400000,178.8500000,10470
GAZP,5,20200922,2320,178.8000000,178.8800000,178.7300000,178.8800000,14900
GAZP,5,20200922,2325,178.8800000,179.0000000,178.7600000,179.0000000,80110
GAZP,5,20200922,2330,178.9400000,179.0600000,178.9100000,179.0100000,35720
GAZP,5,20200922,2335,179.0500000,179.0700000,178.9100000,179.0200000,22220
GAZP,5,20200922,2340,178.9200000,179.0600000,178.7300000,179.0400000,38060
GAZP,5,20200922,2345,179.0000000,179.1000000,178.8100000,179.0000000,30020
GAZP,5,20200923,1000,179.8100000,179.9800000,178.5800000,178.7400000,1001150
GAZP,5,20200923,1005,178.7400000,179.0900000,178.4300000,178.4500000,528350
GAZP,5,20200923,1010,178.5100000,178.5700000,177.7200000,177.8800000,796190
GAZP,5,20200923,1015,177.8500000,178.5000000,177.6500000,178.3300000,522280
GAZP,5,20200923,1020,178.3300000,179.0800000,178.2200000,179.0200000,665910
GAZP,5,20200923,1025,179.0300000,179.1700000,178.5000000,178.5500000,358140
GAZP,5,20200923,1030,178.5500000,178.9400000,178.4700000,178.5800000,299430
GAZP,5,20200923,1035,178.5900000,179.0200000,178.3100000,178.9800000,307210
GAZP,5,20200923,1040,178.9600000,179.6400000,178.9000000,179.5000000,501010
GAZP,5,20200923,1045,179.5300000,179.8700000,179.3000000,179.7700000,398480
GAZP,5,20200923,1050,179.7900000,180.0600000,179.6500000,179.9900000,961470
GAZP,5,20200923,1055,179.9900000,180.1500000,179.8200000,180.0500000,330140
GAZP,5,20200923,1100,180.1000000,180.3700000,179.8000000,179.8300000,457000
GAZP,5,20200923,1105,179.8400000,179.8600000,179.3100000,179.5800000,609600
GAZP,5,20200923,1110,179.5800000,180.0600000,179.5500000,179.9400000,213040
GAZP,5,20200923,1115,179.9900000,179.9900000,179.4800000,179.5700000,311060
GAZP,5,20200923,1120,179.6100000,179.6400000,179.1500000,179.2400000,270640
GAZP,5,20200923,1125,179.2400000,179.4600000,179.1400000,179.3400000,144110
GAZP,5,20200923,1130,179.3600000,179.7000000,179.3300000,179.4500000,442220
GAZP,5,20200923,1135,179.4200000,179.6200000,179.0100000,179.1000000,508070
GAZP,5,20200923,1140,179.0900000,179.2600000,178.8800000,179.1200000,399190
GAZP,5,20200923,1145,179.1200000,179.1200000,178.7100000,178.8800000,298000
GAZP,5,20200923,1150,178.8500000,178.8800000,178.5600000,178.6100000,256190
GAZP,5,20200923,1155,178.6000000,178.6800000,178.2000000,178.2100000,406330
GAZP,5,20200923,1200,178.2600000,179.0000000,177.9600000,178.4100000,1094700
GAZP,5,20200923,1205,178.3600000,178.6500000,178.2400000,178.3300000,150020
GAZP,5,20200923,1210,178.3900000,178.5900000,178.1900000,178.2900000,159760
GAZP,5,20200923,1215,178.2200000,178.4600000,178.1600000,178.2500000,141750
GAZP,5,20200923,1220,178.2500000,178.5000000,178.2400000,178.4900000,72330
GAZP,5,20200923,1225,178.5100000,178.8700000,178.4800000,178.7900000,165920
GAZP,5,20200923,1230,178.8300000,178.9500000,178.7600000,178.7900000,149170
GAZP,5,20200923,1235,178.7900000,178.8600000,178.5800000,178.7000000,100040
GAZP,5,20200923,1240,178.6900000,178.6900000,178.3000000,178.3000000,152890
GAZP,5,20200923,1245,178.3000000,178.6300000,178.3000000,178.3100000,188280
GAZP,5,20200923,1250,178.3100000,178.6600000,178.3000000,178.6100000,65180
GAZP,5,20200923,1255,178.6100000,178.6200000,178.3600000,178.5400000,126120
GAZP,5,20200923,1300,178.5400000,178.5700000,178.2200000,178.3000000,107080
GAZP,5,20200923,1305,178.2900000,178.3400000,178.0100000,178.1400000,327080
GAZP,5,20200923,1310,178.1700000,178.2500000,177.8800000,178.0400000,405780
GAZP,5,20200923,1315,178.0300000,178.1000000,177.2300000,177.4700000,576220
GAZP,5,20200923,1320,177.5000000,177.6600000,177.4500000,177.6400000,115540
GAZP,5,20200923,1325,177.6500000,177.8000000,177.6000000,177.6000000,105320
GAZP,5,20200923,1330,177.6000000,178.0000000,177.6000000,177.9900000,180880
GAZP,5,20200923,1335,177.9900000,178.1700000,177.7800000,177.8000000,215730
GAZP,5,20200923,1340,177.8000000,177.9100000,177.7000000,177.9100000,119980
GAZP,5,20200923,1345,177.9200000,178.0000000,177.8600000,177.9200000,109900
GAZP,5,20200923,1350,177.9900000,178.3600000,177.9600000,178.2500000,202520
GAZP,5,20200923,1355,178.2300000,178.2800000,178.0600000,178.2500000,111750
GAZP,5,20200923,1400,178.2500000,178.3600000,178.2000000,178.3200000,69100
GAZP,5,20200923,1405,178.3100000,178.5500000,178.1700000,178.5300000,120560
GAZP,5,20200923,1410,178.5200000,178.5200000,178.2800000,178.3700000,66210
GAZP,5,20200923,1415,178.3700000,178.5000000,178.3700000,178.4100000,49830
